date,vt_avg_temp,vt_prcp,me_avg_temp,me_prcp,ct_avg_temp,ct_prcp,ma_avg_temp,ma_prcp,CT_conf_cases,ME_conf_cases,MA_conf_cases,VT_conf_cases
2020-01-22,-28,0,-72.0,0.0,-76.0,0.0,-53.0,0.0,0,0,0,0
2020-01-23,-27,0,-30.0,3.0,-46.0,0.0,0.0,0.0,0,0,0,0
2020-01-24,-8,0,-14.0,0.0,6.0,0.0,19.0,0.0,0,0,0,0
2020-01-25,3,119,-30.0,3.0,23.0,218.0,33.0,25.0,0,0,0,0
2020-01-26,22,23,11.0,132.0,49.0,0.0,64.0,193.0,0,0,0,0
2020-01-27,14,13,-3.0,10.0,38.0,0.0,39.0,0.0,0,0,0,0
2020-01-28,-11,3,-58.0,0.0,26.0,0.0,30.0,0.0,0,0,0,0
2020-01-29,-69,0,-105.0,0.0,13.0,0.0,14.0,0.0,0,0,1,0
2020-01-30,-85,0,-96.0,0.0,-32.0,0.0,-34.0,0.0,0,0,1,0
2020-01-31,-53,0,-55.0,0.0,-17.0,3.0,2.0,0.0,0,0,1,0
2020-02-01,-13,0,-19.0,0.0,13.0,0.0,16.0,5.0,0,0,1,0
2020-02-02,-16,0,-52.0,0.0,16.0,0.0,25.0,0.0,0,0,1,0
2020-02-03,14,0,-25.0,0.0,31.0,0.0,22.0,0.0,0,0,1,0
2020-02-04,-5,0,-35.0,0.0,26.0,0.0,30.0,0.0,0,0,1,0
2020-02-05,-33,0,-72.0,0.0,43.0,3.0,16.0,25.0,0,0,1,0
2020-02-06,-49,102,-85.0,53.0,1.0,91.0,11.0,114.0,0,0,2,0
2020-02-07,-55,226,-77.0,254.0,16.0,84.0,69.0,114.0,0,0,2,0
2020-02-08,-141,0,-144.0,3.0,-16.0,0.0,-14.0,0.0,0,0,2,0
2020-02-09,-124,0,-144.0,0.0,-36.0,0.0,-33.0,0.0,0,0,2,0
2020-02-10,-2,8,-44.0,30.0,26.0,69.0,36.0,33.0,0,0,2,0
2020-02-11,-11,13,-44.0,0.0,39.0,33.0,47.0,69.0,0,0,2,0
2020-02-12,11,0,-25.0,0.0,38.0,0.0,30.0,0.0,0,0,2,0
2020-02-13,-50,38,-80.0,18.0,25.0,165.0,22.0,163.0,0,0,2,0
2020-02-14,-166,0,-188.0,0.0,-17.0,0.0,-25.0,0.0,0,0,2,0
2020-02-15,-138,0,-160.0,0.0,-88.0,0.0,-70.0,0.0,0,0,2,0
2020-02-16,-8,0,-72.0,0.0,-7.0,0.0,0.0,0.0,0,0,2,0
2020-02-17,-55,3,-85.0,3.0,26.0,0.0,19.0,0.0,0,0,2,0
2020-02-18,-39,28,-110.0,109.0,-5.0,43.0,0.0,38.0,0,0,2,0
2020-02-19,-22,0,-85.0,3.0,31.0,0.0,39.0,15.0,0,0,2,0
2020-02-20,-116,0,-158.0,0.0,-24.0,0.0,-23.0,0.0,0,0,2,0
2020-02-21,-113,0,-118.0,0.0,-52.0,0.0,-53.0,0.0,0,0,2,0
2020-02-22,-8,0,-58.0,0.0,3.0,0.0,14.0,0.0,0,0,2,0
2020-02-23,0,0,11.0,0.0,29.0,0.0,50.0,0.0,0,0,2,0
2020-02-24,64,0,25.0,0.0,63.0,0.0,83.0,0.0,0,0,2,0
2020-02-25,25,10,41.0,0.0,78.0,46.0,89.0,0.0,0,0,2,0
2020-02-26,0,3,9.0,0.0,69.0,20.0,61.0,56.0,0,0,2,0
2020-02-27,9,140,-22.0,124.0,59.0,257.0,64.0,191.0,0,0,2,0
2020-02-28,-30,10,-66.0,3.0,3.0,0.0,11.0,0.0,0,0,2,0
2020-02-29,-69,5,-102.0,0.0,-18.0,0.0,-11.0,0.0,0,0,2,0
2020-03-01,-69,3,-99.0,3.0,-32.0,0.0,-31.0,0.0,0,0,3,0
2020-03-02,0,0,-83.0,46.0,31.0,0.0,25.0,0.0,0,0,3,0
2020-03-03,67,28,42.0,0.0,107.0,38.0,133.0,0.0,0,0,4,0
2020-03-04,53,0,0.0,66.0,89.0,0.0,83.0,25.0,0,0,6,0
2020-03-05,28,0,-11.0,0.0,62.0,0.0,61.0,0.0,0,0,14,0
2020-03-06,14,0,-41.0,8.0,32.0,0.0,30.0,0.0,0,0,28,0
2020-03-07,-33,0,-58.0,0.0,37.0,0.0,27.0,20.0,0,0,72,0
2020-03-08,20,0,-16.0,0.0,43.0,0.0,41.0,0.0,0,0,91,1
2020-03-09,116,0,33.0,0.0,127.0,0.0,136.0,0.0,0,0,96,1
2020-03-10,83,30,9.0,5.0,141.0,0.0,139.0,0.0,1,0,110,1
2020-03-11,-3,0,-11.0,0.0,94.0,0.0,97.0,0.0,3,0,132,1
2020-03-12,39,0,-36.0,0.0,55.0,18.0,36.0,0.0,5,1,161,2
2020-03-13,78,53,0.0,183.0,78.0,251.0,102.0,51.0,11,3,222,2
2020-03-14,47,0,-16.0,0.0,69.0,0.0,77.0,0.0,23,3,295,5
2020-03-15,-30,0,-71.0,0.0,57.0,0.0,36.0,0.0,24,2,363,5
2020-03-16,-19,0,-83.0,0.0,7.0,0.0,0.0,0.0,41,17,512,12
2020-03-17,39,0,-33.0,69.0,24.0,18.0,28.0,15.0,68,26,760,12
2020-03-18,39,0,-25.0,0.0,68.0,0.0,50.0,0.0,96,35,1019,13
2020-03-19,58,0,-8.0,8.0,54.0,221.0,55.0,142.0,159,52,1297,22
2020-03-20,108,36,44.0,13.0,88.0,15.0,116.0,8.0,194,56,1684,29
2020-03-21,-14,0,-36.0,0.0,86.0,0.0,80.0,0.0,194,70,2006,49
2020-03-22,-33,0,-85.0,0.0,6.0,0.0,0.0,0.0,327,89,2292,52
2020-03-23,-16,114,-52.0,58.0,3.0,290.0,2.0,99.0,415,107,2900,75
2020-03-24,8,0,-8.0,5.0,40.0,0.0,58.0,457.0,618,118,3618,95
2020-03-25,17,0,-5.0,0.0,29.0,0.0,50.0,0.0,875,142,4366,125
2020-03-26,66,10,14.0,0.0,57.0,0.0,55.0,0.0,1012,155,5301,158
2020-03-27,50,0,11.0,0.0,116.0,0.0,105.0,0.0,1291,168,6242,184
2020-03-28,45,0,20.0,0.0,64.0,86.0,55.0,0.0,1524,211,6899,211
